Total paragraphs: 3934

[ 68] s=30  | 정해놓고 - 생각하라
[2405] s=100 | ㉠과 ㉡에 대한 이해로 적절한 것은?
[2406] s=28  | ①
[2407] s=28  | ②
[2408] s=28  | ③
[2409] s=28  | ④㉠은 정보를 저장하기 위한 구조이며, ㉡은 논리 상태를 변경하기 위한 구조이다.
[2410] s=28  | ⑤㉠은 스위치 S1이 연결될 때, ㉡은 스위치 S2가 연결될 때 피드백 기능이 동작한다.
[2439] s=100 | ⓐ에서 N을 증가시켰을 때의 변화를 이해한 것으로 적절하지 않은 것은?
[2440] s=21  | ① 프로그램에서 사용 가능한 명령 코드의 종류가 증가한다.
[2441] s=21  | ② 조합 회로가 출력하는 논리 상태의 가짓수가 증가한다.
[2442] s=21  | ③ CPU가 가질 수 있는 논리 상태의 가짓수가 증가한다.
[2443] s=21  | ④ CPU에서 진행되는 상태 변경의 속도가 증가한다.
[2444] s=21  | ⑤ 동일한 양의 데이터를 처리하는 속도가 증가한다.
[2472] s=61  | SELF CHECK LIST – V 표시
[2473] s=30  | SELF CHECK LIST – V 표시
[2474] s=61  | 0. 지문 12m 타이트하게 읽기 – 라이트하게 단어 잡기
[2475] s=30  | 0. 지문 12m 타이트하게 읽기 – 라이트하게 단어 잡기
[2477] s=61  | 1. 문단별로 요약해보기 – 회상해서 쓰기
[2478] s=30  | 1. 문단별로 요약해보기 – 회상해서 쓰기
[2480] s=61  | 2. 문제 풀기
[2481] s=30  | 2. 문제 풀기
[2483] s=61  | 3. 지문 안된 파트, 선지 안된 파트 형광 표시하기
[2484] s=30  | 3. 지문 안된 파트, 선지 안된 파트 형광 표시하기
[2486] s=61  | 4. 지문 다시 차근차근 정보 정리하면서 읽기 5. 지문 안보고 백지에 설명하듯 쓰기 + 구문장6. 문제 다시 풀고 원인 , 나의 문제점 고민하기7. 채점 및 해설보기8. 내 풀이와 해설지 풀이 및 사고 과정 비교9. 앞으로 해야하는 것, 방향성 체크10. 체계 만들기- 단권화
[2487] s=30  | 4. 지문 다시 차근차근 정보 정리하면서 읽기
[2489] s=30  | 5. 지문 안보고 백지에 설명하듯 쓰기 + 구문장
[2491] s=30  | 6. 문제 다시 풀고 원인 , 나의 문제점 고민하기
[2493] s=30  | 7. 채점 및 해설보기
[2495] s=30  | 8. 내 풀이와 해설지 풀이 및 사고 과정 비교
[2497] s=30  | 9. 앞으로 해야하는 것, 방향성 체크
[2499] s=30  | 10. 체계 만들기- 단권화
[2501] s=61  | 11. 회상- 백지 노트에 다시 지문 복습하기-낮,밤
[2502] s=30  | 11. 회상- 백지 노트에 다시 지문 복습하기-낮,밤
[2504] s=1   | FINAL BOOST 18날짜 [     ] 소요 시간 [     ] 첫 난이도 [     ] RETRY 난이도 [    ]
[2505] s=1   | FINAL BOOST 18
[2506] s=1   | 날짜 [     ] 소요 시간 [     ] 첫 난이도 [     ] RETRY 난이도 [    ]
[2507] s=139 | 오늘날 우리는 법적인 문제에 있어서 사람들 사이에 합의가 있으면 당사자가 합의의 내용에 구속될 뿐 아니라 합의가 이행되지 않을 경우에는 당연히 소송을 통해 그 이행을 강제할 수 있다고 생각하는 경향이 있다. 하지만 합의에 관한 이러한 이해는 비교적 최근에야 생겨난 것으로 보인다.
[2508] s=140 | 로마의 법률가들이나 중세 영국의 판사들은 단순히 합의가 있었다고 해서 당사자가 합의의 내용에 구속된다고 보지는 않았다. 그뿐 아니라 합의가 지켜지지 않으면 곧 소송을 통해서 그 이행을 강제할 수 있어야 한다는 생각도 그들에게는 매우 낯선 것이었다. 왜냐하면 그들이 보기에 합의의 불이행으로 인한 손해를 구제하는 것과 합의의 이행을 강제하는 것은 확연히 구분되는 일이었으며, 소송은 기본적으로 전자를 위한 수단이었지 후자를 위한 수단은 아니었기 때문이다. 예컨대 로마의 법률가들은, 만일 당사자가 어떤 노예를 해방하기로 하고 돈을 받아 놓고도 그 노예를 해방하지 않고 있다면 받은 돈을 되돌려 주도록 하는 것으로 충분하며 굳이 그 노예를 해방하도록 강제할 필요는 없다고 보았다. 그들은 합의는 준수되어야 한다는 선험적인 전제로부터 출발하여 사태를 해결하려 했던 것이 아니라 단지 구체적인 분쟁에 대한 만족스러운 해결책은 무엇인가라고 하는 지극히 현실적인 물음에서 출발했던 것이다.
[2509] s=141 | 합의의 구속력에 대한 이 같은 인식에 변화가 발생하게 된 원인에 대해서는 여러 가지 설명이 있을 수 있다. 우선 합의를 하고 그것을 이행하는 과정에서 소송을 통해 구제될 필요가 있는 손해의 발생 가능성이 현저하게 증가했다는 점에 주목할 필요가 있다. 경제사 학자들의 연구 성과에 따르면, 16세기 중반까지 대체로 안정적이었던 영국의 물가가 16세기 후반 갑자기 상승 국면으로 바뀌었는데, 이러한 경제 지표의 변화 시점은 영국의 판사들이 소송을 통한 합의의 이행 강제도 가능하다고 입장을 바꾼 시점과 거의 일치하고 있다. 예를 들어 매매 계약을 체결하고도 매도인이 그 계약을 이행하지 않는 경우를 생각해 보자. 계약을 체결한 시점과 이행할 시점 사이에 목적물의 가격이 변하지 않았다면 매수인은 같은 가격에 다른 사람과 계약을 체결할 수 있지만, 가격이 상승했다면 비싼 가격에 계약을 다시 체결해야 하므로 가격 차이는 고스란히 손해로 이어지게 된다. 따라서 학자들은 경제 여건의 변화가 소송 제도의 변화에 영향을 미쳤을 것이라 해석한다.
[2510] s=156 | 그러나 경제 여건의 변화만으로 모든 것을 설명할 수는 없다. ㉠‘형식의 옷을 입지 않은 합의만으로는 소권(訴權)이 생기지 않는다’는 로마법 이래의 원칙을 파기하려면 법리적 정당화가 수반되어야 했기 때문이다. 하지만 중세의 세속법 학자들은 그러한 정당화가 불가능하다고 여겼다. 다수의 영국 판사들이 소송을 통한 합의의 이행 강제에 반대했던 것도 비슷한 이유 때문이었다. 그들의 이러한 형식법적 사고방식을 과감히 뛰어넘는 데 필요한 힘은 교회로부터 나왔다. 중세의 교회법은 자연법적 색채가 강했으며, 교회의 윤리 신학자들은 오직 해야 할 것과 해서는 안 되는 것 그 자체를 양심의 법정에서 실질적으로 판단하고자 했다. 이러한 실질법적 사고방식은 이미 13세기 교황 그레고리우스 9세의 훈령 속에 ㉡‘합의는 어떠한 형식의 것이든 준수되어야 한다’는 조항으로 규정되었고, 결국 16세기 후반 영국 세속법의 변화에도 법리적인 정당화를 제공해 주었다. 이후 합의의 형식적 측면보다는 실질적 측면이 더 강조되었다. 즉 합의는 내용적으로 문제가 없는 한 당사자를 구속하며 그 이행은 강제될 수 있는 것으로 인식되기 시작했다.
[2511] s=140 | 16세기 후반 우여곡절 끝에 영국 법원의 공식적 입장이 전환되기는 했지만 판사들 간의 논란은 종식되지 않았다. 과거의 전통을 지지하는 판사들은 여전히 형식의 옷을 중요하게 생각했던 것이다. 합의의 구속력이 논란의 여지없이 당연한 것으로 받아들여지기까지는 200년 이상의 시간이 더 필요했다. 경제적 여건의 변화에 주목하는 학자들은 16세기 후반 이후 약 200년간 물가 상승이 지속적으로 이어지면서 합의의 이행을 강제하는 법 제도가 점차 당연하고도 정의로운 것으로 여겨지게 되었다고 주장한다. 하지만 우리는 19세기의 법률가들이 인간 중심적인 근대 철학에 기초하여 합의의 구속력의 근거를 새로운 관점에서 설명하고자 했다는 점에도 주목해야 할 것이다. 19세기의 법률가들은 합의의 구속적 성격이 인간의 자율성에서 도출된다고 보았다. 인간은 자율적 존재이기 때문에 스스로 합의한 바에 구속되는 것은 당연하다는 것이다.
[2515] s=100 | 위 글의 내용과 일치하지 않는 것은?
[2516] s=164 | ①
[2517] s=164 | ②
[2518] s=164 | ③
[2519] s=164 | ④
[2520] s=164 | ⑤
[2525] s=100 | 위 글의 문맥에 따를 때 ㉠, ㉡으로부터 추론한 내용으로 적절하지 않은 것은?
[2526] s=164 | ①
[2527] s=164 | ②
[2528] s=164 | ③
[2529] s=164 | ④
[2530] s=164 | ⑤
[2535] s=100 | 위 글에 대한 설명으로 가장 적절한 것은?
[2536] s=164 | ①
[2537] s=164 | ②
[2538] s=164 | ③
[2539] s=164 | ④
[2540] s=164 | ⑤
[2612] s=61  | SELF CHECK LIST – V 표시
[2613] s=30  | SELF CHECK LIST – V 표시
[2614] s=61  | 0. 지문 12m 타이트하게 읽기 – 라이트하게 단어 잡기
[2615] s=30  | 0. 지문 12m 타이트하게 읽기 – 라이트하게 단어 잡기
[2617] s=61  | 1. 문단별로 요약해보기 – 회상해서 쓰기
[2618] s=30  | 1. 문단별로 요약해보기 – 회상해서 쓰기
[2620] s=61  | 2. 문제 풀기
[2621] s=30  | 2. 문제 풀기
[2623] s=61  | 3. 지문 안된 파트, 선지 안된 파트 형광 표시하기
[2624] s=30  | 3. 지문 안된 파트, 선지 안된 파트 형광 표시하기
[2626] s=61  | 4. 지문 다시 차근차근 정보 정리하면서 읽기 5. 지문 안보고 백지에 설명하듯 쓰기 + 구문장6. 문제 다시 풀고 원인 , 나의 문제점 고민하기7. 채점 및 해설보기8. 내 풀이와 해설지 풀이 및 사고 과정 비교9. 앞으로 해야하는 것, 방향성 체크10. 체계 만들기- 단권화
[2627] s=30  | 4. 지문 다시 차근차근 정보 정리하면서 읽기
[2629] s=30  | 5. 지문 안보고 백지에 설명하듯 쓰기 + 구문장
[2631] s=30  | 6. 문제 다시 풀고 원인 , 나의 문제점 고민하기
[2633] s=30  | 7. 채점 및 해설보기
[2635] s=30  | 8. 내 풀이와 해설지 풀이 및 사고 과정 비교
[2637] s=30  | 9. 앞으로 해야하는 것, 방향성 체크
[2639] s=30  | 10. 체계 만들기- 단권화
[2641] s=61  | 11. 회상- 백지 노트에 다시 지문 복습하기-낮,밤
[2642] s=30  | 11. 회상- 백지 노트에 다시 지문 복습하기-낮,밤
[2644] s=1   | FINAL BOOST 19날짜 [     ] 소요 시간 [     ] 첫 난이도 [     ] RETRY 난이도 [    ]
[2645] s=1   | FINAL BOOST 19
[2646] s=1   | 날짜 [     ] 소요 시간 [     ] 첫 난이도 [     ] RETRY 난이도 [    ]
[2648] s=22  | 비즈니스 프로세스는 고객 가치 창출을 위해 기업 또는 조직에서 업무를 처리하는 과정을 말한다. 업무 처리 과정을 업무흐름도로 도식화하는 과정을 프로세스 모델링이라 하며, 그 결과물을 프로세스 모델이라고 한다. 프로세스 모델은 업무 처리 활동 및 활동들 간의 경로로 구성된다. 프로세스 모델이 효율적으로 작동하고 있는지를 확인, 분석, 수정, 보완, 개선하는 작업이 필요한데, 프로세스 마이닝은 그중 한 기법이다. 프로세스 마이닝은, 시뮬레이션처럼 실제 이벤트 로그 수집 이전에 정립한 프로세스 모델 중심 분석기법과, 데이터 마이닝처럼 프로세스를 고려하지 않는 데이터 중심 분석기법을 연결하는 역할을 한다.
[2649] s=22  | 프로세스 마이닝은 정보시스템을 통해 확보한 이벤트 로그에서 프로세스에 관련된 가치 있는 정보를 추출하는 것이다. 이벤트 로그란 정보시스템에 축적된 비즈니스 프로세스 수행 기록인데, 이것이 프로세스 마이닝의 출발점이 된다. 이벤트 로그는 행과 열로 표현되는 이차원 표 형태이다. 업무 활동으로 발생한 이벤트는 행으로 추가되며, 각 열에는 이벤트의 속성들이 기록된다. 이때 기록되는 속성으로 필수적인 것은 사례 ID, 활동명, 발생 시점이며, 다양한 분석을 위해 그 외 속성들도 추가될 수 있다. 이벤트 로그는 사용자에게 도움이 되는 정보를 직접 제공할 수 없는 원데이터이므로, 그것을 우리가 사용할 수 있는 정보로 변환해 주어야 한다. 프로세스 마이닝에는 프로세스 발견, 적합성 검증, 프로세스 향상의 세 가지 유형이 있다.
[2650] s=22  | 프로세스 발견이란 프로세스 분석가가 알고리즘을 통해 이벤트 로그로부터 프로세스 모델을 도출하는 것을 말하는데, 이때 분석가는 별다른 업무 지식 없이도 작업을 수행할 수 있다. 만일 도출된 프로세스 모델이 복잡하여 유의미한 분석이 곤란할 경우, 퍼지 마이닝이나 클러스터링 기법을 활용할 수 있다. 퍼지 마이닝은 실행 빈도가 낮은 활동을 제거 또는 병합하거나, 그 활동들 간의 경로를 제거함으로써 프로세스 모델을 단순화해 주는 기법이다. 이때 프로세스 모델에 나타난 활동과 경로에 대한 임곗값을 설정하여 모델의 복잡도를 조절할 수 있다. 클러스터링은 특성이 유사한 사례들을 같은 그룹으로 묶어주는 기법이다. 전체 이벤트 로그를 대상으로 프로세스를 도출할 때 복잡한 프로세스 모델이 도출될 경우, 이 기법을 적용하여 이벤트 로그를 여러 개로 나눌 수 있다. 이렇게 세분화된 이벤트 로그에 프로세스 발견 기법을 적용하면, 프로세스 모델의 복잡도가 줄어든다.
[2651] s=22  | 적합성 검증이란 기존의 프로세스 모델과 이벤트 로그 분석에서 도출된 결과를 비교하여 어느 정도 일치하는지를 확인하는 것이다. 이때 기존의 프로세스 모델과 이벤트 로그에서 도출된 결과물이 불일치하는 경우가 발생하는데, 먼저 기존의 프로세스 모델이 적절함에도 불구하고 업무 담당자가 이를 준수하지 않는 경우를 들 수 있다. 이 경우에는 현실 세계의 실제 업무 수행 실태를 교정해야 한다. 이와 달리 이벤트 로그의 분석 결과물이 더 적절한 것으로 판단되는 경우에는 기존의 프로세스 모델을 수정할 필요가 있다.
[2652] s=22  | 프로세스 향상에는 두 유형이 있다. 하나는 기존의 프로세스 모델을 ‘수정’하는 것이며, 다른 하나는 업무 수행 시간 및 담당자 등 이벤트 로그 분석에서 얻은 부가적 정보를 추가하여 발견된 프로세스 모델을 ‘확장’하는 것이다. 확장의 예로는 이벤트 로그로부터 도출된 프로세스 모델에 프로세스 내 병목지점과 재작업 흐름을 시각화하는 것을 들 수 있다.
